id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
COM346,Race Gender and Media,Considers media practices that critique disrupt and reimagine dominant narratives about race gender class and sexuality.,3,"ENGL102 with C and PSY210 or COM201",Junior,4.0,"Media Studies, Social Justice","Media Studies, Social Justice, Representation, Intersectionality, Critical Media Studies",Fall/Spring,TBD,Communication
COM350,Digital Video Production,Instruction in creation and editing of non-linear digital video with emphasis on team production and individual editing skills.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Video Production, Digital Media","Video Production, Digital Media, Video Editing, Multimedia Production",Fall/Spring,TBD,Communication
COM351,Documentary Studies,Allows students to study methods of documentary work and complete documentary project connecting social sciences and arts.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Documentary Studies, Research Methods","Documentary Studies, Research Methods, Qualitative Research, Narrative Studies",Fall/Spring,TBD,Communication
COM353,Applied Visual Communication,Explores information structuring and introduces principles of visual communication with hands-on document design practice.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Visual Communication, Graphic Design","Visual Communication, Graphic Design, Information Design, Document Design",Fall/Spring,TBD,Communication
COM354,Designing Digital Media,Explores how computer technology has influenced information presentation and structuring via digital media platforms.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Digital Design, Web Design","Digital Design, Web Design, User Interface Design, Digital Media Production",Fall/Spring,TBD,Communication
COM355,Digital Media Futures,Provides opportunities to explore past current and future directions of information theories and practices in digital formats.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Digital Media, Future Studies","Digital Media, Future Studies, Interactive Media, Digital Culture",Fall/Spring,TBD,Communication
COM356,Visual Storytelling and Graphic Media,Process-based course addressing relationship between text and image in contemporary visual narratives.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Visual Storytelling, Graphic Narrative","Visual Storytelling, Graphic Narrative, Sequential Art, Visual Rhetoric",Fall/Spring,TBD,Communication
COM369,Digital Poetry,Investigation of activities by poets who integrate computer technology in works including algorithmic programming and multimedia.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Digital Poetry, Electronic Literature","Digital Poetry, Electronic Literature, Experimental Writing, New Media Art",Fall/Spring,TBD,Communication
COM370,Strategic Communication,Introduces principles and practices of strategic communication for business and organizational operations.,3,"ENGL102 and COM318",Senior,3.5,"Strategic Communication, Public Relations","Strategic Communication, Public Relations, Corporate Communication, Message Development",Fall/Spring,TBD,Communication
COM371,Social Network Theory and Analysis,Develops theoretical conceptual and analytic issues associated with social network perspectives and research.,3,"ENGL101 and ENGL102 with C and one 200-level Cultural Literacy GER and STS304 and STS307",Senior,4.5,"Network Analysis, Social Networks","Social Network Analysis, Network Theory, Computational Social Science, Data Visualization",Fall/Spring,TBD,Communication
COM380,Music and Society,Overview of role music has played in society from ancient to present times considering various types and influences.,3,"ENGL102 with C and one 200-level Cultural Literacy GER with C or higher",Junior,3.0,"Music Studies, Cultural Studies","Music Studies, Cultural Studies, Music History, Social Impact of Music",Fall/Spring,TBD,Communication
COM381,Electronic Music in Practice,Students learn basics of computer-based music composition and production with emphasis on composition and aesthetics.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Electronic Music, Music Production","Electronic Music, Music Production, Digital Audio, Music Technology",Fall/Spring,TBD,Communication
COM382,Music and Politics,Explores nature of music as instrument for personal cultural and political change throughout history and around world.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Music Studies, Political Studies","Music and Politics, Cultural Studies, Political Music, Social Movements",Fall/Spring,TBD,Communication
COM390,Electronic Writing Workshop,Practice-oriented workshop for creative expression in electronic formats with goal of facilitating individual writing projects.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Electronic Writing, Digital Literature","Electronic Writing, Digital Literature, Interactive Media, Creative Technology",Fall/Spring,TBD,Communication
COM399,Studies in Communication and Media,Explores themes and issues within broad landscape of communication and media studies with focus on specific areas.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Communication Studies, Media Studies","Communication Studies, Media Studies, Specialized Topics, Advanced Research",Fall/Spring,TBD,Communication
COM490,Co-op Work Experience I,Students gain major-related work experience and academic program reinforcement through cooperative education assignments.,3,"ENGL102 with C and one 200-level H&H GER with C and department approval",Senior,3.0,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Communication
COM491,Co-op Work Experience II,Continuation providing additional major-related work experience and academic program reinforcement.,3,"ENGL102 with C and one 200-level H&H GER with C and department approval",Senior,3.0,"Advanced Work Experience, Professional Development","Advanced Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Communication
COM496,Senior Project-Communication and Media,Capstone experience for Communication and Media majors integrating skills and knowledge from prior courses.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Senior,4.0,"Capstone Project, Research Project","Capstone Project, Research Project, Independent Study, Portfolio Development",Fall/Spring,TBD,Communication
ENGL090,General Skills in the English Language,Intended for non-native English speakers needing practice in speaking listening reading and writing prior to ENGL096.,5,None,Freshman,2.0,"ESL, Language Skills","ESL, English Language Learning, Academic English, Language Support",Fall/Spring,TBD,English
ENGL096,Reading Writing Critical Thinking,First course of two-semester composition sequence for ESL students emphasizing reading strategies and essay writing.,6,"Placement test or none",Freshman,2.5,"ESL, Academic Writing","ESL Writing, Academic Writing, Critical Thinking, Reading Strategies",Fall/Spring,TBD,English
ENGL099,Reading Writing Language,Develops reading and writing skills necessary for college success including essay structure and critical thinking.,3,None,Freshman,2.5,"Academic Preparation, Writing Skills","Academic Writing, Reading Skills, Essay Writing, Language Development",Fall/Spring,TBD,English
ENGL100,English Composition Introduction to Academic Reading and Writing,For advanced ESL students emphasizing text-based essays reading strategies and critical thinking.,3,"Placement test or ENGL096 with C or higher",Freshman,3.0,"Academic Writing, ESL","Academic Writing, ESL, Critical Thinking, Text Analysis, Research Skills",Fall/Spring,TBD,English
ENGL101,English Composition Introduction to Academic Writing,Introduction to college-level writing focusing on rhetorical dimensions including purpose audience and genre.,3,"Placement test score",Freshman,3.0,"Academic Writing, Composition","Academic Writing, Composition, Rhetoric, Writing Process, Critical Analysis",Fall/Spring,TBD,English
ENGL102,English Composition Introduction to Writing for Research,Builds on ENGL101 providing introduction to writing using primary and secondary sources with research emphasis.,3,"ENGL100 or ENGL101 with C or higher",Sophomore,3.5,"Research Writing, Academic Writing","Research Writing, Academic Writing, Source Analysis, Documentation, Argumentation",Fall/Spring,TBD,English
EPS202,Society Technology and the Environment,Uses case studies to examine relationships between technology human and natural environment and social institutions.,3,ENGL101,Sophomore,3.0,"Environmental Studies, Technology Studies","Environmental Studies, Technology Studies, Social Sciences, Case Studies",Fall/Spring,TBD,Environmental Policy Studies
EPS312,Technology and Policy in Contemporary America,Study of technology and politics in recent America focusing on federal government role in shaping technology.,3,"HUM101, HSS202 and two from HSS211/HSS212/HIST213",Junior,3.5,"Technology Policy, Political Science","Technology Policy, Political Science, American History, Government Policy",Fall/Spring,TBD,Environmental Policy Studies
EPS313,Environmental History and Policy,Covers rise of modern environmental debate examining current priorities values politics and impacts on industry.,3,"HUM101, HSS202 and two from HSS211/HSS212/HIST213",Junior,3.5,"Environmental Policy, Environmental History","Environmental Policy, Environmental History, Regulatory Policy, Environmental Politics",Fall/Spring,TBD,Environmental Policy Studies
EPS362,Environmental Economics,Detailed overview of relationship between political economy and environment using diverse case studies.,3,"HUM101, HSS202, SS201",Junior,4.0,"Environmental Economics, Economics","Environmental Economics, Economics, Policy Analysis, Resource Management",Fall/Spring,TBD,Environmental Policy Studies
EPS380,Policy Issues in the Coastal Environment,Examination of coastal environments from scientist engineer and resource manager standpoint with case studies.,3,"HUM101, HSS202 and two from HSS211/HSS212/HIST213",Junior,3.5,"Coastal Management, Environmental Policy","Coastal Management, Environmental Policy, Resource Management, Marine Science",Fall/Spring,TBD,Environmental Policy Studies
EPS381,Field Techniques and Research,Introduction to research methods providing opportunity for specialized in-depth research in science technology and society.,3,"HUM101, HSS202, two from HSS211/HSS212/HIST213, STS307",Senior,4.0,"Research Methods, Field Studies","Research Methods, Field Studies, Data Analysis, Scientific Research",Fall/Spring,TBD,Environmental Policy Studies
EVSC125,Fundamentals of Environmental Sciences,Introductory course presenting general concepts and topics on environment including chemistry ecosystems and resources.,3,None,Freshman,3.0,"Environmental Science, Earth Science","Environmental Science, Earth Science, Ecology, Chemistry, Natural Resources",Fall/Spring,TBD,Environmental Science
EVSC325,Energy and Environment,Advanced course on energy and environmental issues including energy conservation and environmental regulation.,3,"CHEM125 with C and PHYS111 with C or better",Junior,4.0,"Energy Studies, Environmental Science","Energy Studies, Environmental Science, Energy Policy, Environmental Impact",Fall/Spring,TBD,Environmental Science
EVSC335,Environmental Law,Introduction to environmental regulatory system covering complex environmental rules influencing industrial and public actions.,3,"ENGL102 with C or better",Junior,3.5,"Environmental Law, Legal Studies","Environmental Law, Legal Studies, Regulatory Compliance, Environmental Policy",Fall/Spring,TBD,Environmental Science
EVSC340,Environmental Health and Safety,Interdisciplinary review of scientific principles for understanding environmental health science and pollution control.,3,CHEM126,Junior,4.0,"Environmental Health, Public Health","Environmental Health, Public Health, Occupational Safety, Pollution Control",Fall/Spring,TBD,Environmental Science
EVSC375,Environmental Biology,Introductory ecological approach to understanding human impact and dependence on natural environment.,3,None,Sophomore,3.0,"Environmental Biology, Ecology","Environmental Biology, Ecology, Conservation Biology, Human Impact",Fall/Spring,TBD,Environmental Science
EVSC381,Geomorphology,Study of landforms and contemporary processes that create and modify them emphasizing earth surface processes.,3,None,Junior,3.5,"Geomorphology, Earth Science","Geomorphology, Earth Science, Landforms, Surface Processes, Physical Geography",Fall/Spring,TBD,Environmental Science
EVSC385,Environmental Microbiology,Overview of important microbes in environmental microbiology discussing environments detection and human effects.,3,"R120 101 and R120 102 or BIOL205 and BIOL206 with C or better",Junior,4.0,"Environmental Microbiology, Microbiology","Environmental Microbiology, Microbiology, Public Health, Environmental Monitoring",Fall/Spring,TBD,Environmental Science
EVSC391,Research and Independent Study,Provides opportunity to work on research project under individual guidance of department member.,3,"Department approval",Senior,4.0,"Research Skills, Independent Study","Research Methods, Independent Study, Scientific Research, Environmental Research",Fall/Spring,TBD,Environmental Science
EVSC416,Principles of Toxicology,Explores general principles of toxicology applying them to assessment of acute subacute and chronic chemical effects.,3,"CHEM122 or CHEM126 with C or higher",Senior,4.5,"Toxicology, Environmental Health","Toxicology, Environmental Health, Risk Assessment, Chemical Safety",Fall/Spring,TBD,Environmental Science
EVSC484,Environmental Analysis,Analysis of environmental samples from acquisition through analysis and data treatment including analytical methods.,3,None,Senior,4.0,"Environmental Analysis, Analytical Chemistry","Environmental Analysis, Analytical Chemistry, Laboratory Methods, Data Analysis",Fall/Spring,TBD,Environmental Science
EVSC490,Special Topics in Environmental Science,Course offered in specific areas as interest develops covering specialized environmental science topics.,3,"Depends on course",Senior,3.5,"Special Topics, Environmental Science","Special Topics Environmental Science, Advanced Studies, Current Research",Fall/Spring,TBD,Environmental Science
FRSC201,Introduction to Forensic Science,Explores scientific and legal praxis of forensic science providing investigators credible science for legal system.,3,None,Sophomore,3.0,"Forensic Science, Criminal Justice","Forensic Science, Criminal Justice, Legal Science, Investigation Methods",Fall/Spring,TBD,Forensic Science
FRSC307,Crime Scene Investigation & Lab,Overview and analysis of cardinal principles and techniques of crime scene investigation with scientific approach.,4,FRSC201,Junior,4.0,"Crime Scene Investigation, Forensic Science","Crime Scene Investigation, Evidence Collection, Documentation, Forensic Photography",Fall/Spring,TBD,Forensic Science
FRSC359,Physical Methods of Forensic Analysis & Lab,Prepares students for impression pattern and trace evidence analysis with emphasis on scientific approach.,4,"FRSC201, FRSC307 or concurrent",Junior,4.5,"Forensic Analysis, Evidence Analysis","Forensic Analysis, Evidence Analysis, Microscopy, Pattern Recognition, Trace Evidence",Fall/Spring,TBD,Forensic Science
FRSC360,The Science of Fingerprints,Provides technical foundation for proper fingerprint examination as identification method with ACE-V methodology.,4,FRSC201,Junior,4.0,"Fingerprint Analysis, Biometrics","Fingerprint Analysis, Biometrics, Pattern Recognition, Identification Methods",Fall/Spring,TBD,Forensic Science
FRSC365,Mobile Device Forensics,Branch of digital forensics relating to recovery of digital evidence from mobile devices under forensically sound conditions.,3,FRSC201,Junior,4.0,"Digital Forensics, Cybersecurity","Digital Forensics, Mobile Technology, Cybersecurity, Data Recovery",Fall/Spring,TBD,Forensic Science
FRSC370,Forensic Photography,Prepares students for technical foundation necessary to capture digital images for legal and scientific matters.,3,FRSC201,Junior,3.5,"Forensic Photography, Digital Imaging","Forensic Photography, Digital Imaging, Crime Scene Documentation, Evidence Photography",Fall/Spring,TBD,Forensic Science
FRSC405,Forensic Anthropology,Applied biological anthropology focusing on identification of human remains and interpretation in medicolegal context.,3,FRSC201,Senior,4.0,"Forensic Anthropology, Human Identification","Forensic Anthropology, Human Identification, Biological Anthropology, Medicolegal Investigation",Fall/Spring,TBD,Forensic Science
FRSC410,Forensic Medicine,Introduces forensic pathology and medicolegal death investigation within criminal justice system highlighting interdisciplinary connections.,3,FRSC201,Senior,4.0,"Forensic Medicine, Pathology","Forensic Medicine, Pathology, Death Investigation, Medical Examination",Fall/Spring,TBD,Forensic Science
FRSC475,Forensic Chemistry & Lab,Application of modern analytical chemistry to matters of law covering controlled substances toxicology and trace evidence.,4,CHEM221,Senior,4.5,"Forensic Chemistry, Analytical Chemistry","Forensic Chemistry, Analytical Chemistry, Toxicology, Drug Analysis, Laboratory Methods",Fall/Spring,TBD,Forensic Science
FRSC479,Forensic Biology & Lab,Exposes students to forensic serology and DNA covering analyses performed in forensic biology sections of crime laboratories.,4,BIOL352,Senior,4.5,"Forensic Biology, DNA Analysis","Forensic Biology, DNA Analysis, Serology, Genetics, Human Identity Testing",Fall/Spring,TBD,Forensic Science
FRSC480,Forensic Microscopy & Lab,Provides basic knowledge and skills for application of microscopy to forensic sciences with hands-on laboratory experience.,4,CHEM126A,Senior,4.0,"Forensic Microscopy, Laboratory Skills","Forensic Microscopy, Laboratory Skills, Microscopic Analysis, Sample Documentation",Fall/Spring,TBD,Forensic Science
FRSC490,Co-op Work Experience,Students gain major-related work experience and academic program reinforcement through cooperative education assignments.,3,"Senior standing and departmental approval",Senior,3.0,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,Forensic Science
FRSC491,Research & Independent Study I,Research in forensic science with student working under supervision of forensic science or associated faculty member.,3,"Senior standing and departmental approval",Senior,4.0,"Research Skills, Independent Study","Research Methods, Independent Study, Scientific Research, Forensic Research",Fall/Spring,TBD,Forensic Science
FRSC495,Senior Seminar,Offers forensic science students opportunity to enhance understanding of professional practice through integration of prior knowledge.,3,"Senior standing and departmental approval",Senior,4.0,"Capstone Experience, Professional Practice","Capstone Experience, Professional Practice, Research Presentation, Career Preparation",Fall/Spring,TBD,Forensic Science
FRSC498,Special Topics in Forensic Science,Special topics course in field of forensic science covering specialized areas and current developments.,3,"Permission of instructor",Senior,3.5,"Special Topics, Forensic Science","Special Topics Forensic Science, Advanced Studies, Current Research, Specialized Areas",Fall/Spring,TBD,Forensic Science
HIST213,The Twentieth-Century World,Uses case studies to provide interdisciplinary view of 20th-century world discussing literary philosophical and artistic movements.,3,"ENGL101 with C and ENGL102 pre/co-requisite with C",Sophomore,3.0,"World History, Cultural Studies","World History, Cultural Studies, 20th Century, Interdisciplinary Studies",Fall/Spring,TBD,History
HIST214,Technology & Culture in American History,Examines relationship between technology and society throughout United States history analyzing major technological innovations.,3,"ENGL101 with C and ENGL102 pre/co-requisite with C",Sophomore,3.0,"American History, Technology Studies","American History, Technology Studies, Cultural History, Innovation",Fall/Spring,TBD,History
HIST310,Co-op in Law Technology Culture and History I,Students gain work experience related to major in Law Technology and Culture through cooperative education.,3,"ENGL102 and 200-level H&H GER with C or higher",Junior,2.5,"Work Experience, Professional Development","Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,History
HIST311,Co-op in Law Technology Culture and History II,Continuation providing work experience related to major in Law Technology and Culture through cooperative education.,3,"ENGL102 and 200-level H&H GER with C or higher",Junior,3.0,"Advanced Work Experience, Professional Development","Advanced Work Experience, Professional Development, Career Skills, Industry Experience",Fall/Spring,TBD,History
HIST312,Professional Development in Law,Enhances professional development for students hoping to attend law school or graduate program with application skills.,1,"Sophomore standing",Sophomore,2.0,"Professional Development, Law School Preparation","Professional Development, Law School Preparation, Graduate School Preparation, Career Skills",Fall/Spring,TBD,History
HIST320,Law and Evidence,Considers philosophical and technical question of what constitutes evidence in US legal system.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Legal Studies, Evidence Law","Legal Studies, Evidence Law, Philosophy of Law, Legal Theory",Fall/Spring,TBD,History
HIST325,Special Topics in History,Engages students in study of new or advanced topics in history not regularly covered in other courses.,3,"ENGL101, ENGL102, and 200-level Cultural Literacy GER with C or higher",Junior,3.5,"Special Topics, Advanced History","Special Topics History, Advanced Studies, Current Research, Specialized History",Fall/Spring,TBD,History
HIST328,Early Modern Rome Urbanism and Reform,Examines Rome from 1350 to 1750 during transformative period of Reformation Renaissance and plague.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"European History, Urban Studies","European History, Urban Studies, Renaissance History, Digital History",Fall/Spring,TBD,History
HIST329,Dante Hell Heaven and Medieval Florence,Examines work of Dante Alighieri in cultural context of contemporary Florence including Divine Comedy.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Medieval History, Literature","Medieval History, Literature, Italian History, Digital History, Cultural Studies",Fall/Spring,TBD,History
HIST334,Environmental History of North America,History of interactions between humans and natural environment on North American continent from colonial times.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Environmental History, American History","Environmental History, American History, Environmental Studies, Cultural History",Fall/Spring,TBD,History
HIST338,Environmental Justice and Climate Change in America,Examines history of environmental inequality in United States and rise of environmental justice movement.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Environmental Justice, Social Justice","Environmental Justice, Social Justice, Climate Change, Environmental History",Fall/Spring,TBD,History
HIST341,The American Experience,American history from colonies to 20th century with concentration on themes basic to understanding cultural patterns.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.0,"American History, Cultural Studies","American History, Cultural Studies, Social History, American Civilization",Fall/Spring,TBD,History
HIST342,Civil Rights Revolution and Law,Examines civil rights revolution when interest groups began pursuing rights through court system.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Civil Rights, Legal History","Civil Rights, Legal History, Social Justice, Constitutional Law",Fall/Spring,TBD,History
HIST343,African-American History I,Introduction to African-American history from pre-colonial West Africa to emancipation in mid-19th century.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"African-American History, Social History","African-American History, Social History, Slavery Studies, Cultural History",Fall/Spring,TBD,History
HIST344,African-American History II,Introduction to African-American history from mid-19th century to present covering civil rights and social thought.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"African-American History, Civil Rights","African-American History, Civil Rights, Social History, Modern America",Fall/Spring,TBD,History
HIST345,Communication through the Ages,Modes of communication ancient and modern in social and cultural context from cave paintings to computers.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.0,"Communication History, Technology History","Communication History, Technology History, Media Studies, Cultural History",Fall/Spring,TBD,History
HIST351,Ancient Greece and the Persian Empire,Political institutional and cultural developments of Ancient Greece and Persian Empire from Mycenaean period.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Ancient History, Classical Studies","Ancient History, Classical Studies, Greek History, Persian History",Fall/Spring,TBD,History
HIST352,The Hellenistic States and the Roman Republic,Political and cultural developments of Hellenistic states and their influence on Republic of Rome to 30 BC.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Ancient History, Classical Studies","Ancient History, Classical Studies, Roman History, Hellenistic Studies",Fall/Spring,TBD,History
HIST361,The Founding of the American Nation,North America in colonial and revolutionary periods emphasizing cultural and institutional development patterns.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Colonial History, American Revolution","Colonial History, American Revolution, Early American History, Constitutional History",Fall/Spring,TBD,History
HIST362,Sex Gender and the Law in American History,Examines how US legal system has dealt with problems of sex and gender throughout American history.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Gender Studies, Legal History","Gender Studies, Legal History, Women's History, Sexual Politics",Fall/Spring,TBD,History
HIST363,The United States as a World Power,American domestic and foreign policy in 20th century including imperialism World Wars and Cold War.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"American Foreign Policy, Modern History","American Foreign Policy, Modern History, International Relations, 20th Century",Fall/Spring,TBD,History
HIST364,American Law in the World,History of American law as product and catalyst of world politics considering transformation of central doctrines.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Legal History, International Law","Legal History, International Law, American Law, Global History",Fall/Spring,TBD,History
HIST365,Science and Technology in the Global South,Comparative analysis of relationship between expanding Western nations and selected regions from 1500 to 1970.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Global History, Science Studies","Global History, Science Studies, Colonial History, Technology Transfer",Fall/Spring,TBD,History
HIST366,Gender Race and Identity in American History,Surveys social construction of gender in America examining changing gender roles across racial groups.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Gender Studies, Race Studies","Gender Studies, Race Studies, Identity Studies, Social History",Fall/Spring,TBD,History
HIST367,International Law and Diplomacy in History,Examines origins evolution and application of diplomacy and international law from 15th century to present.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"International Law, Diplomatic History","International Law, Diplomatic History, International Relations, Legal History",Fall/Spring,TBD,History
HIST369,Law and Society in History,Uses historical case studies to illustrate and evaluate various approaches to study of law and society.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Legal History, Social History","Legal History, Social History, Criminology, Comparative Law",Fall/Spring,TBD,History
HIST370,Legal Issues in the History of Media,Investigates development and impact of media law and policy in United States examining effects on content and rights.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Media Law, Communication History","Media Law, Communication History, Media Studies, Legal History",Fall/Spring,TBD,History
HIST372,Contemporary Europe,European society in 20th century covering nationalism imperialism totalitarianism and movements toward European unity.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"European History, Modern History","European History, Modern History, Political History, Cultural History",Fall/Spring,TBD,History
HIST373,The Rise of Modern Science,Examines development of modern science in western world from Scientific Revolution origins to 1900.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"History of Science, Intellectual History","History of Science, Intellectual History, Scientific Revolution, Modern Science",Fall/Spring,TBD,History
HIST374,Modern Russian Civilization,Russia under last tsars 1917 upheavals rise of Soviet state until collapse of communist dictatorship.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Russian History, Soviet History","Russian History, Soviet History, Political History, Modern History",Fall/Spring,TBD,History
HIST375,Legal Issues in Environmental History,Examines role of law in formation of human relationships with natural world focusing on resource management.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Environmental Law, Environmental History","Environmental Law, Environmental History, Legal History, Natural Resources",Fall/Spring,TBD,History
HIST377,Cities in History,Examines social cultural and economic changes in urban areas with varying regional themes.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Urban History, Social History","Urban History, Social History, Urbanization, Cultural History",Fall/Spring,TBD,History
HIST378,Medicine and Health Law in Modern America,Examines legal and ethical aspects of medical and public health practice in United States from 1900.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Medical History, Health Law","Medical History, Health Law, Medical Ethics, Public Health",Fall/Spring,TBD,History
HIST379,History of Medicine,Focuses on evolving institutions values concepts and techniques of American medical practice through history.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Medical History, Social History","Medical History, Social History, Healthcare, American Medicine",Fall/Spring,TBD,History
HIST380,History of Public Health,Attempts to protect health of human populations from medieval Europe to recent epidemic threats.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Public Health History, Medical History","Public Health History, Medical History, Epidemiology, Health Policy",Fall/Spring,TBD,History
HIST381,Science & Technology in Modern Medicine,Examines how science and technology came to play critical roles in rise of modern medicine.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Medical History, Science Studies","Medical History, Science Studies, Medical Technology, Biomedical Sciences",Fall/Spring,TBD,History
HIST382,War and Society,Evolution of warfare and impact of war on political economic cultural and social institutions.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"Military History, Social History","Military History, Social History, War Studies, Political History",Fall/Spring,TBD,History
HIST383,The Making of Modern Thought,Formation of contemporary images of human nature since mid-19th century emphasizing Marx Darwin and Freud.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Intellectual History, Philosophy","Intellectual History, Philosophy, Modern Thought, Cultural History",Fall/Spring,TBD,History
HIST384,Invention and Regulation,Examines how law has affected technological development in United States from founding to today.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Technology Law, Innovation History","Technology Law, Innovation History, Patent Law, Regulatory History",Fall/Spring,TBD,History
HIST385,Technology and Society in European and World History,Introduction to social history of European and global technology from Middle Ages to late 19th century.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Technology History, European History","Technology History, European History, Innovation, Social History",Fall/Spring,TBD,History
HIST386,Technology in American History,Survey of American technology history emphasizing social and economic environments of technological change.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"American Technology, Innovation History","American Technology, Innovation History, Industrial History, Engineering History",Fall/Spring,TBD,History
HIST387,Computers Innovators and History,Traces development of computer technology from 19th century theoretical origins to present day.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Computer History, Technology Studies","Computer History, Technology Studies, Innovation, Digital History",Fall/Spring,TBD,History
HIST388,Britain in the 20th Century,Survey of British history from Queen Victoria to Princess Diana emphasizing social cultural political transformation.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.5,"British History, Modern History","British History, Modern History, Political History, Cultural History",Fall/Spring,TBD,History
HIST390,Historical Problems of the 20th Century through Film,Study of selected 20th century problems using film as window into history with documentary and feature films.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,3.0,"Film Studies, 20th Century History","Film Studies, 20th Century History, Visual History, Media Studies",Fall/Spring,TBD,History
HIST391,Industrial Revolution in World,Covers Industrial Revolution from emergence in Britain to expansion to America Western Europe and Japan.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Industrial History, Economic History","Industrial History, Economic History, Technology History, Global History",Fall/Spring,TBD,History
HIST395,Research Methods in Law and Society,Explores social complexity of law through original research using interdisciplinary humanities and social science approaches.,3,"ENGL102 with C and 200-level H&H GER with C or higher",Junior,4.0,"Research Methods, Legal Studies","Research Methods, Legal Studies, Social Science Methods, Interdisciplinary Studies",Fall/Spring,TBD,History
HIST401,Independent Study,Pursuit of special interests in history not covered in regular elective course with faculty guidance.,3,"ENGL102 with C, 200-level H&H GER with C, junior/senior standing, department permission",Senior,4.0,"Independent Study, Research Skills","Independent Study, Research Skills, Historical Research, Academic Writing",Fall/Spring,TBD,History
